full_visitor_id,visit_id,channel_grouping,transactions,revenue
6278147906633575997,1478664109,Direct,0,0.0
6278147906633575997,1479081742,Direct,0,0.0
6278147906633575997,1479271778,Direct,0,0.0
6278181885833441933,1479152720,Organic Search,0,0.0
6278187463424311578,1482435132,Direct,0,0.0
6278251373853982354,1478359375,Referral,0,0.0
627825214718935983,1479000755,Social,0,0.0
6278252954743784423,1479637903,Social,0,0.0
6278297142061610379,1487358829,Social,0,0.0
627831554571212848,1485029119,Organic Search,0,0.0
6278331833049785876,1487256901,Organic Search,0,0.0
6278335536751633197,1487012177,Organic Search,0,0.0
6278352731328177949,1480575518,Social,0,0.0
6278370798017509918,1488307403,Referral,0,0.0
6278387589243529004,1488082338,Organic Search,0,0.0
6278391139471259547,1480842397,Social,0,0.0
6278409387977725869,1478507615,Organic Search,0,0.0
6278409387977725869,1481677253,Organic Search,0,0.0
627843098514134871,1479563744,Social,0,0.0
6278440570192745530,1488038662,Direct,0,0.0
6278490678883788137,1485526893,Social,0,0.0
6278490678883788137,1485567751,Social,0,0.0
6278498588324804715,1480291792,Paid Search,0,0.0
6278520478065307083,1481028745,Organic Search,0,0.0
6278674504763074575,1480360103,Organic Search,0,0.0
6278685060899685380,1479962823,Social,0,0.0
6278713658890076263,1488101547,Social,0,0.0
6278761270342445016,1480105407,Organic Search,0,0.0
6278882067353720638,1480086805,Social,0,0.0
6278935145239700141,1486425938,Organic Search,0,0.0
6278935145239700141,1487388714,Organic Search,0,0.0
6278935145239700141,1487497943,Organic Search,0,0.0
6278960711819358558,1480351234,Referral,0,0.0
6278960711819358558,1480395201,Referral,0,0.0
6279023474002496529,1480168515,Organic Search,0,0.0
6279068813434823445,1483229374,Social,0,0.0
6279100209808078572,1478656248,Organic Search,0,0.0
6279148342305089097,1480395030,Referral,0,0.0
6279148342305089097,1481587921,Referral,0,0.0
6279148342305089097,1483747361,Referral,0,0.0
6279175915332320816,1483207919,Organic Search,0,0.0
6279202199853642960,1488329935,Social,0,0.0
6279206292461801171,1479272357,Social,0,0.0
6279234989859641052,1488139986,Direct,0,0.0
62792920389250432,1488326228,Referral,0,0.0
6279391641956666188,1486602779,Organic Search,0,0.0
6279398330290233162,1482257336,Direct,0,0.0
6279540903119669493,1480915578,Social,0,0.0
6279545491039908875,1478945635,Social,0,0.0
6279589606273293457,1478045201,Organic Search,0,0.0
6279597314055758668,1488122768,Social,0,0.0
6279601296726723997,1481155464,Organic Search,0,0.0
627970381735958921,1483558347,Social,0,0.0
6279720072851018105,1482264711,Referral,0,0.0
6279742762477097604,1481328503,Referral,0,0.0
6279742762477097604,1481852165,Referral,0,0.0
6279742762477097604,1483052988,Referral,0,0.0
6279742762477097604,1484955903,Referral,0,0.0
627975422811164187,1488329352,Organic Search,0,0.0
6279831282025176176,1478248615,Social,0,0.0
6279831282025176176,1480642882,Social,0,0.0
6279836245304923362,1479691267,Organic Search,0,0.0
6279836245304923362,1482039929,Display,0,0.0
6279892287312261311,1481707417,Organic Search,0,0.0
6279934902151484947,1483749896,Social,0,0.0
6279934902151484947,1484186505,Social,0,0.0
6279934902151484947,1484496193,Display,0,0.0
6279948905721078407,1484932738,Referral,0,0.0
6279948905721078407,1486421016,Referral,0,0.0
627998741469075614,1481221016,Paid Search,0,0.0
6279999771418645368,1479119666,Organic Search,0,0.0
628007872388745821,1485692719,Organic Search,0,0.0
6280105059156039711,1478099671,Organic Search,0,0.0
6280169924199682633,1484343978,Organic Search,0,0.0
6280173309396106014,1486161045,Organic Search,0,0.0
6280197577060098967,1479742624,Social,0,0.0
6280199275488968038,1484504005,Organic Search,0,0.0
6280201894815387104,1487881348,Direct,0,0.0
6280212433720405869,1482623542,Social,0,0.0
6280218422954667256,1486649262,Direct,0,0.0
6280284795853153459,1484870416,Referral,0,0.0
628035438791776630,1478380707,Affiliates,0,0.0
628039460028425499,1478794317,Organic Search,0,0.0
628039460028425499,1479298296,Organic Search,0,0.0
6280421535656110812,1483904753,Organic Search,0,0.0
6280423470417688473,1480363369,Social,0,0.0
6280448921542048897,1484128948,Social,0,0.0
6280484469801388458,1482151157,Social,0,0.0
628058035669750319,1478610958,Social,0,0.0
6280582316814173450,1481140336,Social,0,0.0
6280586518069174272,1487707515,Organic Search,0,0.0
6280594355581841069,1480417115,Social,0,0.0
6280599658675422080,1480701427,Organic Search,0,0.0
6280687544078573605,1478354878,Social,0,0.0
6280731595436057205,1478802487,Display,0,0.0
628073599722354846,1480716775,Organic Search,0,0.0
6280761825234002356,1484402741,Organic Search,0,0.0
6280761825234002356,1485045684,Affiliates,0,0.0
6280769776178809483,1481648176,Affiliates,0,0.0
6280796572865116760,1481729065,Referral,0,0.0
6280846373427046242,1479113225,Organic Search,0,0.0
6280954444791446915,1486681950,Organic Search,0,0.0
6280981764947504394,1478892533,Social,0,0.0
6281072165016221427,1485159700,Social,0,0.0
6281117332157458598,1480754788,Social,0,0.0
6281134046835854960,1479800547,Social,0,0.0
6281151755972107362,1479575058,Social,0,0.0
6281327188425951825,1485125106,Organic Search,0,0.0
6281334928194470477,1484312763,Social,0,0.0
6281337124073902788,1484755584,Organic Search,0,0.0
6281384805551640458,1486080740,Organic Search,0,0.0
6281394933136405909,1485230862,Paid Search,0,0.0
6281394933136405909,1485230880,Paid Search,0,0.0
6281394933136405909,1485230900,Organic Search,0,0.0
6281395298129379746,1487306768,Direct,0,0.0
6281395298129379746,1487467454,Direct,0,0.0
6281416344226153059,1479536162,Referral,0,0.0
6281613059554512733,1483464195,Direct,0,0.0
628163333076498480,1478896116,Social,0,0.0
6281643427716033154,1486081855,Organic Search,0,0.0
6281664640259783803,1481896648,Organic Search,0,0.0
6281696900493021271,1481760942,Organic Search,0,0.0
6281738168201299027,1485692743,Social,0,0.0
6281780629015800300,1480445972,Social,0,0.0
6281808146542205158,1481219933,Organic Search,0,0.0
6281810668533737512,1478803197,Direct,0,0.0
6281817660630016817,1486218067,Organic Search,0,0.0
628184042113825865,1486416836,Organic Search,0,0.0
6281886404943226057,1479029128,Social,0,0.0
6281971074428258753,1487626947,Organic Search,0,0.0
6281981628976937514,1484651961,Direct,0,0.0
6281987480205613349,1479354008,Social,0,0.0
6282004314779103439,1487111677,Social,0,0.0
6282067254114421064,1488052245,Organic Search,0,0.0
6282080253132978738,1485192788,Organic Search,0,0.0
6282086257859177302,1486316865,Organic Search,0,0.0
6282086257859177302,1486324732,Display,0,0.0
6282120361207398900,1488349777,Organic Search,0,0.0
6282122023166080895,1479616902,Direct,0,0.0
6282146845913549633,1478713406,Direct,0,0.0
6282209666017018936,1478102762,Direct,0,0.0
6282209666017018936,1478110950,Direct,0,0.0
6282253524753391043,1480495129,Social,0,0.0
6282270663062332646,1480087627,Social,0,0.0
6282304534670246285,1480354852,Direct,0,0.0
6282307557413882435,1478579807,Organic Search,0,0.0
6282435765531848837,1478124774,Social,0,0.0
6282460672931150260,1480020950,Social,0,0.0
6282530447134536651,1482528825,Organic Search,0,0.0
628253792645048524,1480520653,Social,0,0.0
6282552739109127707,1480907650,Social,0,0.0
6282557452509758981,1484667014,Referral,0,0.0
6282557452509758981,1486977528,Referral,0,0.0
6282572764955392571,1486543875,Organic Search,0,0.0
6282574125882904028,1482606748,Organic Search,0,0.0
6282574125882904028,1482610209,Organic Search,0,0.0
6282620915193962945,1478044538,Organic Search,0,0.0
6282620915193962945,1479853159,Paid Search,0,0.0
6282665883931531033,1481608016,Organic Search,0,0.0
6282666228636743787,1479924842,Social,0,0.0
6282671628678588259,1483724668,Social,0,0.0
6282677544047167781,1482764247,Organic Search,0,0.0
6282736348633355063,1478044591,Social,0,0.0
6282736348633355063,1478128602,Social,0,0.0
6282748107252276550,1480019970,Social,0,0.0
6282770521049158261,1480093096,Organic Search,0,0.0
6282780903731233659,1481405197,Social,0,0.0
6282814702029247184,1484174549,Direct,0,0.0
6282841004083844943,1488311302,Organic Search,0,0.0
628285180103754124,1482444570,Direct,0,0.0
6282918750137743662,1479451571,Social,0,0.0
6282919229457753678,1480525092,Social,0,0.0
6282935069095878877,1481157718,Organic Search,0,0.0
6282943843128540335,1484328579,Social,0,0.0
628322507368205523,1482155158,Organic Search,0,0.0
6283373117912309649,1480996283,Direct,0,0.0
628339265928046513,1481320401,Social,0,0.0
6283405208872934158,1479366032,Organic Search,0,0.0
628344098485637143,1485755482,Organic Search,0,0.0
6283447100662214009,1482005323,Organic Search,0,0.0
6283456019821081618,1482357865,Direct,0,0.0
6283456019821081618,1485438619,Direct,0,0.0
6283479908706090346,1481761877,Display,0,0.0
628350411208567646,1478145821,Social,0,0.0
6283541031985334451,1483519176,Organic Search,0,0.0
6283568644032194652,1485132358,Organic Search,0,0.0
6283569249504070299,1482331414,Organic Search,0,0.0
628361511458540114,1483729256,Social,0,0.0
6283635258327028710,1482102945,Social,0,0.0
6283656545951718771,1482521480,Organic Search,0,0.0
6283727368747104397,1485394803,Organic Search,0,0.0
6283727368747104397,1485398913,Organic Search,0,0.0
6283727368747104397,1485491300,Organic Search,0,0.0
6283727368747104397,1485492804,Referral,0,0.0
6283727368747104397,1485576986,Referral,0,0.0
6283772271551550075,1483056196,Referral,1,96.99
6283781257849620773,1484245690,Social,0,0.0
6283819524571526258,1481206431,Social,0,0.0
6283833859534187514,1486582954,Organic Search,0,0.0
6283944835180933074,1484363398,Organic Search,0,0.0
6283947613843488618,1480216858,Social,0,0.0
6283992601129722701,1483978751,Social,0,0.0
6284012950413927051,1484756926,Referral,0,0.0
6284041146277062532,1479149782,Social,0,0.0
6284075274943119509,1487150930,Organic Search,0,0.0
6284080572766287815,1484094824,Organic Search,0,0.0
6284109831373918229,1480119367,Social,0,0.0
6284131338901113058,1478102179,Social,0,0.0
6284161372707883153,1483508948,Organic Search,0,0.0
6284244904511413069,1479261454,Organic Search,0,0.0
628425008178466996,1485078670,Organic Search,0,0.0
628425008178466996,1486624638,Organic Search,0,0.0
6284298397294115280,1483890356,Social,0,0.0
6284298397294115280,1485358114,Social,0,0.0
6284301168639797497,1481554272,Direct,0,0.0
6284342628763377151,1487709767,Organic Search,0,0.0
6284342871187413515,1480042543,Social,0,0.0
6284393311453073506,1478120548,Social,0,0.0
6284503199561413419,1478213655,Organic Search,0,0.0
6284517400693436105,1479741229,Social,0,0.0
6284540220673092202,1482049732,Organic Search,0,0.0
6284544563213684770,1480279995,Organic Search,0,0.0
6284555638588724262,1486328597,Organic Search,0,0.0
6284599228398652469,1478862707,Social,0,0.0
6284621239634398887,1482504222,Referral,0,0.0
6284669517160098654,1480753907,Social,0,0.0
6284720927503124261,1478144932,Social,0,0.0
6284769808396083856,1485457199,Organic Search,0,0.0
6284849365576612801,1481035735,Referral,0,0.0
6284966413236735069,1487592107,Direct,0,0.0
6284966413236735069,1487674602,Direct,0,0.0
6285043395588866659,1486561808,Organic Search,0,0.0
6285052348605244932,1479517824,Organic Search,0,0.0
628511181439421035,1481050622,Social,0,0.0
628511181439421035,1481066851,Paid Search,0,0.0
628511181439421035,1481221999,Paid Search,0,0.0
628511181439421035,1481224411,Paid Search,0,0.0
6285123269658504869,1478290494,Paid Search,0,0.0
6285123269658504869,1481394091,Paid Search,0,0.0
6285135952550404898,1483418033,Paid Search,0,0.0
628517028151690850,1479746100,Organic Search,0,0.0
6285190955569550897,1487362808,Social,0,0.0
6285203626991544435,1480470456,Social,0,0.0
6285233412043853319,1478836888,Direct,0,0.0
6285263733428321784,1483794804,Social,0,0.0
6285266738945985207,1486656752,Referral,0,0.0
6285287334905420893,1478396050,Social,0,0.0
6285320311185315187,1484686359,Organic Search,0,0.0
6285344785242378352,1479969591,Social,0,0.0
6285351458022000009,1487634458,Direct,0,0.0
6285660563762949804,1486479040,Organic Search,0,0.0
6285661903062423190,1487295993,Organic Search,0,0.0
6285667192343615941,1480172694,Social,0,0.0
628574958902032915,1486176759,Social,0,0.0
6285944901438791308,1485886448,Organic Search,0,0.0
6285956602147940746,1487860256,Direct,0,0.0
6285975286670485135,1486619210,Direct,0,0.0
6285976039863578584,1481495477,Direct,0,0.0
6285976039863578584,1481495528,Paid Search,0,0.0
6286038776499748481,1480081219,Social,0,0.0
6286057003875863462,1478022933,Social,0,0.0
6286100490310492491,1483859195,Social,0,0.0
6286106432954699595,1478167831,Organic Search,0,0.0
6286106432954699595,1485323382,Organic Search,0,0.0
6286106432954699595,1485848049,Organic Search,0,0.0
6286106432954699595,1487995286,Organic Search,0,0.0
6286140070036672442,1479756923,Social,0,0.0
6286186338873440255,1478999210,Social,0,0.0
6286211914910973148,1488238830,Organic Search,0,0.0
6286304983289905607,1481340639,Organic Search,0,0.0
6286318642635403393,1488328793,Organic Search,0,0.0
6286318642635403393,1488331646,Organic Search,0,0.0
6286327074127922895,1478211459,Social,0,0.0
6286359721105063232,1485106695,Paid Search,0,0.0
628636713837222149,1485529230,Affiliates,0,0.0
6286387421426662581,1488067703,Organic Search,0,0.0
6286394895401597414,1479843727,Social,0,0.0
6286408284621573350,1487791615,Organic Search,0,0.0
6286472223332542245,1486499445,Social,0,0.0
628648360391732567,1484845085,Referral,0,0.0
6286506239009404485,1481714898,Social,0,0.0
6286533119538258951,1480370957,Social,0,0.0
6286553259900280281,1480093962,Social,0,0.0
6286571501816590838,1484573534,Organic Search,0,0.0
6286586103980060840,1479559187,Social,0,0.0
6286606982476998811,1481672848,Display,0,0.0
6286650016725654046,1486084539,Organic Search,0,0.0
6286651327853049976,1479476839,Display,0,0.0
6286651327853049976,1479504207,Display,0,0.0
6286651327853049976,1479842938,Display,0,0.0
6286651327853049976,1480096881,Display,0,0.0
6286651327853049976,1480781193,Display,0,0.0
6286658406316281755,1480597674,Organic Search,0,0.0
628667789913956415,1478228200,Referral,0,0.0
628667789913956415,1478230019,Referral,0,0.0
6286694055213344121,1479316885,Social,0,0.0
6286799028500373136,1484538043,Social,0,0.0
6286823834602575611,1479460403,Social,0,0.0
6286849132791875777,1479284449,Organic Search,0,0.0
6286868292464761317,1479310867,Referral,0,0.0
6287020613960299333,1483801549,Social,0,0.0
6287042007722703738,1486938388,Organic Search,0,0.0
628705942194143291,1485374167,Direct,0,0.0
6287088863112765447,1479391762,Social,0,0.0
6287092331085018274,1478496505,Organic Search,0,0.0
6287113840853930012,1479746520,Organic Search,0,0.0
628714933566663237,1482778806,Organic Search,0,0.0
628714933566663237,1482781518,Organic Search,0,0.0
6287157866706254479,1479095853,Direct,0,0.0
6287158166516639683,1480430773,Social,0,0.0
6287165363788440974,1484222551,Organic Search,0,0.0
6287173166320906671,1478618880,Direct,0,0.0
6287211840288087098,1488050529,Organic Search,0,0.0
6287219261173019139,1480997780,Social,0,0.0
6287251586131661526,1486583041,Social,0,0.0
6287309707455189877,1481573620,Organic Search,0,0.0
6287369918067997612,1478294617,Direct,0,0.0
6287372758784064992,1482070477,Social,0,0.0
6287504364820648601,1488318950,Affiliates,0,0.0
6287566634407167710,1479581368,Social,0,0.0
6287569741076495666,1478693751,Social,0,0.0
6287605046756627714,1486795878,Paid Search,0,0.0
6287608015799379735,1481849964,Organic Search,0,0.0
6287609476082393602,1484067206,Direct,0,0.0
6287657642344057963,1487801076,Social,0,0.0
6287719182848224178,1478685146,Social,0,0.0
6287798990601117111,1481585932,Direct,0,0.0
6287813711098594758,1481639062,Organic Search,0,0.0
6287816961283050544,1484007151,Organic Search,0,0.0
6287823388673106990,1479035680,Social,0,0.0
6287866638255707003,1484075109,Referral,0,0.0
6287866638255707003,1484756134,Referral,0,0.0
6287866638255707003,1484847179,Referral,0,0.0
6287866638255707003,1484852996,Referral,0,0.0
6287896949165319984,1478985554,Display,0,0.0
6287950346337241831,1486472701,Organic Search,0,0.0
6288014880226936155,1481141784,Social,0,0.0
6288087744168340348,1487758247,Organic Search,0,0.0
6288117470599486396,1487959332,Organic Search,0,0.0
6288120928663049790,1479919537,Organic Search,0,0.0
6288195331379323681,1488198431,Direct,0,0.0
6288292757632402378,1486589367,Organic Search,0,0.0
6288318153502411902,1480691173,Social,0,0.0
6288331993459347943,1485559589,Referral,0,0.0
6288351399317982678,1482726032,Organic Search,0,0.0
628837760688142228,1485399300,Direct,0,0.0
628837811087320623,1478628361,Direct,0,0.0
628837811087320623,1478632070,Direct,0,0.0
6288379432004855979,1483425175,Paid Search,0,0.0
6288379432004855979,1483425214,Paid Search,0,0.0
6288379432004855979,1483425314,Paid Search,0,0.0
6288445393996099382,1485760259,Direct,0,0.0
6288445393996099382,1485868076,Direct,0,0.0
6288447532468089009,1485697277,Organic Search,0,0.0
6288533138562530393,1487663364,Social,0,0.0
6288533138562530393,1487681139,Social,0,0.0
6288535793081456883,1479552462,Social,0,0.0
6288535793081456883,1479732217,Social,0,0.0
6288536594894928447,1478035669,Organic Search,0,0.0
6288554938631725635,1488316625,Organic Search,0,0.0
6288594398808279678,1479708506,Social,0,0.0
6288606476762466373,1478689833,Social,0,0.0
6288691847512043045,1486600135,Organic Search,0,0.0
6288701450602047333,1488040962,Social,0,0.0
6288725097585538705,1480013926,Direct,0,0.0
6288725097585538705,1482247579,Organic Search,0,0.0
6288725097585538705,1483984289,Organic Search,1,238.03
6288740563138199185,1479637605,Organic Search,0,0.0
628874091448295086,1485469655,Organic Search,0,0.0
6288742260961598876,1488246566,Social,0,0.0
628882829249513442,1487256697,Referral,0,0.0
6288887509271304789,1487279847,Direct,0,0.0
628894935527058479,1485814802,Social,0,0.0
6289016383375686656,1480325345,Social,0,0.0
6289031423064016845,1486571899,Paid Search,0,0.0
6289031423064016845,1486578138,Paid Search,0,0.0
6289058849161255334,1478605593,Social,0,0.0
6289061825103008375,1481270736,Organic Search,0,0.0
6289081128261453988,1478051633,Social,0,0.0
6289214144472060988,1479313840,Social,0,0.0
6289296428116084871,1479879400,Organic Search,0,0.0
6289332108539083662,1481140015,Direct,0,0.0
6289366552421795487,1486953954,Social,0,0.0
628942630439701780,1481581753,Referral,0,0.0
6289458711161224252,1478738711,Social,0,0.0
6289492982561612807,1478669678,Social,0,0.0
6289510410610014615,1478698626,Social,0,0.0
6289517367746270024,1484676621,Direct,0,0.0
6289549536402144911,1478868148,Social,0,0.0
6289569472017608550,1487207534,Organic Search,0,0.0
6289569472017608550,1487212665,Organic Search,0,0.0
6289569472017608550,1487828787,Organic Search,0,0.0
6289569472017608550,1487894824,Organic Search,0,0.0
6289569472017608550,1487900901,Organic Search,0,0.0
6289569472017608550,1487919498,Organic Search,0,0.0
628958807078809379,1479566028,Direct,0,0.0
6289679679852174693,1484711757,Social,0,0.0
6289703097570709962,1480927329,Direct,0,0.0
6289771688446309490,1484928494,Social,0,0.0
6289872879654217917,1487977175,Organic Search,0,0.0
6289883634377558082,1478156711,Social,0,0.0
6289898491272882813,1487235562,Organic Search,0,0.0
6289898491272882813,1487337542,Organic Search,0,0.0
628990402772092617,1480835452,Organic Search,0,0.0
6289990896276088670,1482397333,Direct,0,0.0
6289990896276088670,1482416290,Direct,0,0.0
6290007862088490470,1481950520,Direct,0,0.0
6290127707848994900,1487595368,Direct,0,0.0
629013195129337658,1480858650,Social,0,0.0
629014205819032730,1483941503,Social,0,0.0
6290178197490111509,1486343563,Organic Search,0,0.0
6290178197490111509,1486401341,Organic Search,0,0.0
6290178197490111509,1487509095,Organic Search,0,0.0
6290275822274035527,1487706441,Direct,0,0.0
6290321838629361032,1478095488,Organic Search,0,0.0
6290351759738974956,1480689384,Organic Search,0,0.0
6290371409014145408,1483540860,Social,0,0.0
6290391007799098240,1482117385,Referral,0,0.0
6290447506188040951,1479938149,Direct,0,0.0
6290465208570394570,1487459159,Direct,0,0.0
6290509131047374304,1483539617,Organic Search,0,0.0
6290568819191823269,1485555995,Organic Search,0,0.0
6290568819191823269,1486154493,Organic Search,0,0.0
6290598989051339208,1483784001,Organic Search,0,0.0
6290682803628826410,1485887131,Direct,0,0.0
6290771340314885888,1478320491,Organic Search,0,0.0
6290864620013073626,1487096736,Social,0,0.0
6290869642606891067,1478510223,Organic Search,0,0.0
6290869642606891067,1478597267,Organic Search,0,0.0
6290963633406590961,1486135514,Paid Search,0,0.0
629098542664680538,1484826386,Direct,0,0.0
629099065915484985,1483742574,Organic Search,0,0.0
6290992586851817910,1484120730,Social,0,0.0
6291023919272793198,1480059939,Referral,0,0.0
6291081903878543500,1478558267,Social,0,0.0
6291195764692546294,1485287508,Organic Search,0,0.0
6291342436088094386,1486676030,Referral,0,0.0
6291345801710718151,1483937482,Organic Search,0,0.0
6291364674109553341,1479322968,Organic Search,0,0.0
6291376169041994375,1479670864,Organic Search,0,0.0
6291394837630693603,1482145598,Organic Search,0,0.0
6291408801608722469,1484649000,Social,0,0.0
6291409452600911861,1487103150,Organic Search,0,0.0
6291438704720798095,1479973189,Organic Search,0,0.0
6291441830284157604,1478535085,Paid Search,0,0.0
6291484116840629947,1484387208,Organic Search,0,0.0
6291543921823314362,1479119631,Organic Search,0,0.0
6291546963902158469,1487107027,Organic Search,0,0.0
6291603306888807869,1480073096,Social,0,0.0
6291608660137539472,1482169053,Referral,1,15.39
6291608660137539472,1482268216,Referral,0,0.0
6291623668443225255,1479299810,Social,0,0.0
6291640078239025921,1486573652,Direct,0,0.0
6291665375030644779,1478814390,Direct,0,0.0
6291671240376503616,1486070483,Organic Search,0,0.0
6291696587239777564,1478376417,Organic Search,0,0.0
6291784614160698791,1487751453,Organic Search,0,0.0
6291800308995096067,1480171288,Social,0,0.0
629182269134230484,1482437665,Social,0,0.0
6291827869513629509,1479135595,Social,0,0.0
6291840275492693929,1485622841,Organic Search,0,0.0
6291866054976175029,1486189881,Organic Search,0,0.0
6291932628781781323,1478631268,Organic Search,0,0.0
6291962829735064957,1480442496,Social,0,0.0
6292053205297579182,1480383824,Social,0,0.0
6292056785271740573,1484490101,Social,0,0.0
6292071509874937149,1482172462,Referral,1,165.38
6292071509874937149,1482268963,Referral,0,0.0
6292071509874937149,1482424327,Referral,0,0.0
6292071509874937149,1482523921,Referral,0,0.0
6292071509874937149,1482959467,Referral,0,0.0
6292071509874937149,1482968596,Referral,0,0.0
6292071509874937149,1484076685,Referral,0,0.0
6292182248075050449,1478886465,Direct,0,0.0
629241330096395267,1479392225,Organic Search,0,0.0
6292426284062575140,1480787950,Organic Search,0,0.0
6292443606703542293,1485799214,Organic Search,0,0.0
6292443606703542293,1487193883,Display,0,0.0
6292443606703542293,1487202672,Display,0,0.0
6292443606703542293,1487222748,Display,0,0.0
6292469084105800894,1480852442,Social,0,0.0
6292490787234839909,1484935793,Social,0,0.0
629260387196908048,1484085324,Organic Search,0,0.0
6292676137273834504,1480285682,Social,0,0.0
6292761022648867338,1487595833,Social,0,0.0
6292780357435315814,1479713989,Social,0,0.0
6292783017523695179,1479400203,Social,0,0.0
6292860069316798664,1478519206,Social,0,0.0
6292923631821866863,1482307056,Social,0,0.0
6292923631821866863,1482307056,Social,0,0.0
6292991152497203924,1481402277,Social,0,0.0
6292994236830693829,1484884780,Social,0,0.0
6293050295294654030,1485805794,Organic Search,0,0.0
6293067073560332010,1486638793,Organic Search,0,0.0
6293097276320349161,1486882722,Organic Search,0,0.0
6293127111116808490,1487802346,Direct,0,0.0
6293127111116808490,1487824535,Direct,0,0.0
6293179363468144973,1482325219,Organic Search,0,0.0
6293208273717763938,1486469555,Organic Search,0,0.0
6293217346996559151,1487496495,Organic Search,0,0.0
6293252111251871909,1482953066,Referral,0,0.0
6293402772330996822,1481122476,Organic Search,0,0.0
6293453347607897395,1484083683,Direct,0,0.0
6293474437629502920,1479744600,Social,0,0.0
6293491602579598607,1480184292,Social,0,0.0
6293521382621721260,1478029903,Organic Search,0,0.0
6293548190536865716,1485013355,Organic Search,0,0.0
62935496550944870,1478028671,Organic Search,0,0.0
6293592112424795488,1478210659,Referral,0,0.0
6293619535400069776,1484918430,Organic Search,0,0.0
6293619535400069776,1484947911,Organic Search,0,0.0
6293709382891537105,1487364873,Affiliates,0,0.0
6293726719001962833,1487370956,Referral,0,0.0
6293853529736691257,1483466297,Organic Search,0,0.0
6293979724662581537,1479593731,Social,0,0.0
6294006985240016140,1479917718,Organic Search,0,0.0
6294017473273215153,1479890378,Organic Search,0,0.0
629419500394066217,1479200861,Referral,0,0.0
6294209894190799559,1478845973,Social,0,0.0
6294212473371198494,1486543167,Social,0,0.0
6294297673094038782,1479406412,Organic Search,0,0.0
6294297673094038782,1480007512,Referral,0,0.0
6294297673094038782,1487099105,Referral,0,0.0
6294306617354418661,1478873187,Organic Search,0,0.0
6294373769698863558,1478782376,Direct,0,0.0
6294431859759921547,1485368535,Direct,0,0.0
629444785149646540,1478470020,Paid Search,0,0.0
629444785149646540,1478470139,Organic Search,0,0.0
629444785149646540,1479055189,Display,0,0.0
6294450777780371707,1478446124,Social,0,0.0
6294551245498403768,1478607284,Social,0,0.0
6294553786612523371,1479566382,Referral,0,0.0
6294685160082307076,1483784118,Social,0,0.0
6294697168740623802,1480515045,Direct,0,0.0
6294717639070918403,1478470596,Social,0,0.0
6294748096858636409,1481720456,Organic Search,0,0.0
6294884680403454444,1486997457,Organic Search,0,0.0
6294929467288338994,1484007174,Social,0,0.0
6294936054030074117,1479832049,Direct,0,0.0
629493835354896525,1479264069,Social,0,0.0
6294969539721907024,1480943776,Direct,0,0.0
6295036539672221927,1480908324,Social,0,0.0
6295076780977233616,1485930008,Social,0,0.0
6295107891356364996,1486659948,Organic Search,0,0.0
6295137596532173221,1480704344,Referral,0,0.0
6295167814121324802,1481892174,Direct,0,0.0
6295171008741058539,1486369508,Social,0,0.0
6295179967306137616,1483247740,Organic Search,0,0.0
6295202919370628732,1484527305,Direct,0,0.0
6295214467361763744,1481220903,Direct,0,0.0
6295214467361763744,1481420315,Direct,0,0.0
6295245737842372520,1478812223,Organic Search,0,0.0
6295289482622428716,1479755603,Paid Search,0,0.0
6295317802082648549,1480413623,Affiliates,0,0.0
6295333258823431077,1480656483,Social,0,0.0
6295374321665161260,1479826220,Referral,1,35.99
6295374321665161260,1480205730,Referral,0,0.0
6295374321665161260,1480869623,Referral,0,0.0
6295387847299966872,1478099593,Social,0,0.0
6295450211908482713,1482208037,Organic Search,0,0.0
6295572859592266156,1485321039,Affiliates,0,0.0
6295610709289602426,1486650781,Organic Search,0,0.0
6295615532134155634,1478487623,Social,0,0.0
6295644297515160567,1482215105,Organic Search,0,0.0
6295676257727809402,1481296424,Organic Search,0,0.0
6295717606178621070,1479350229,Social,0,0.0
6295784421058830330,1486386195,Direct,0,0.0
629580616504512437,1482549892,Social,0,0.0
629580616504512437,1482770617,Social,0,0.0
629580616504512437,1482774085,Social,0,0.0
6295822718932468333,1480779827,Social,0,0.0
6295822718932468333,1481987330,Social,0,0.0
62958249431997948,1478007427,Organic Search,0,0.0
62958249431997948,1478007782,Referral,0,0.0
62958249431997948,1478007802,Organic Search,0,0.0
6295843152433974542,1481841234,Organic Search,0,0.0
6295850004934995299,1478621095,Social,0,0.0
6295853304860842429,1478280460,Social,0,0.0
6295862172978284058,1484683800,Direct,0,0.0
6295873492144422764,1485417866,Organic Search,0,0.0
6295873492144422764,1485587298,Organic Search,0,0.0
6295873836096829694,1481389021,Paid Search,0,0.0
6295873836096829694,1481389137,Organic Search,0,0.0
6295881458056943412,1478527463,Social,0,0.0
6296005065657929256,1481741443,Social,0,0.0
6296006134882204116,1478690756,Organic Search,0,0.0
6296034718862661774,1484676780,Direct,0,0.0
6296085714845374155,1479777275,Social,0,0.0
6296094824907141,1478216183,Direct,0,0.0
6296131752805094872,1480374821,Referral,0,0.0
6296141662528860071,1484979116,Direct,0,0.0
6296173969949177379,1480559582,Organic Search,0,0.0
629621221990784563,1487849891,Social,0,0.0
6296256060209809671,1478095751,Organic Search,0,0.0
6296278045589071160,1479658990,Referral,0,0.0
6296278045589071160,1481920598,Referral,0,0.0
6296278045589071160,1481927189,Referral,1,32.78
