full_visitor_id,touchpoint_path,converted
3589747514466458987,Paid Search,0
35898178387913741,Social,0
3589833857516297252,Direct,0
3589861637719042393,Organic Search,0
358992623783366807,Organic Search,0
3589936813445120409,Organic Search > Organic Search > Organic Search > Organic Search,0
3589942283248885695,Organic Search,0
3589979365301239861,Referral > Referral > Referral,0
3589993941895418222,Social,0
3590003724266746044,Direct,0
3590021013086090205,Referral,0
3590050564124638328,Social,0
3590054914195018067,Organic Search,0
359007390777342327,Social,0
3590131638435110520,Referral,0
3590136879549240269,Social,0
3590202256445347044,Direct,0
3590211996889172920,Referral,0
3590255239439740072,Social,0
3590319940240069523,Direct,0
3590337920653401241,Organic Search,0
359035383635540052,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Referral > Referral > Referral > Referral,0
3590408061999904113,Organic Search,0
3590419632734265547,Direct,0
3590428131236166247,Social,0
3590517682855362070,Organic Search,0
3590573338336297941,Paid Search,0
3590598134720283941,Organic Search,0
3590622418514929182,Organic Search,0
3590668169646841429,Organic Search,0
3590737475903949156,Social,0
3590791055360791049,Direct,0
3590802700364093438,Organic Search,0
3590837234028288428,Organic Search,0
3590870904495468736,Organic Search,0
3590929384316298,Referral,0
3591160643290359563,Referral,1
359127543558756713,Organic Search,0
3591276040597540271,Social,0
3591359536437790787,Social,0
3591382866715439260,Organic Search,0
3591471938406395996,Organic Search,0
3591531861629139100,Social > Social,0
3591555570597785041,Paid Search > Paid Search,0
3591556135163564445,Organic Search,0
3591721522835868408,Direct,0
3591811505708708344,Referral,0
3591874480844386830,Organic Search,0
3591910621704813201,Affiliates > Paid Search,0
3591915403173419772,Organic Search,0
3591980116619546833,Social,0
3591991203122255566,Social,0
3592111416144684357,Direct > Direct > Direct > Direct > Direct,0
3592149696352036075,Organic Search,0
3592183360491487968,Paid Search,0
3592183705466993082,Direct,0
3592243459212498612,Social,0
3592294437628269168,Social,0
3592329839299081167,Organic Search,0
3592346438998975801,Paid Search,0
3592362672561106111,Social,0
3592396997194007179,Social > Social > Social,0
3592418155054673316,Direct,0
3592420176069684632,Social,0
3592453815873160302,Social > Social,0
3592471745110949670,Organic Search,0
3592477903020168177,Referral,0
3592539248089150202,Organic Search,0
3592551289256828859,Referral,0
3592597989220195191,Direct,0
3592617909781406344,Organic Search,0
3592624805094641737,Organic Search > Organic Search,0
3592667037805885581,Direct,0
3592684215233357522,Direct,0
3592719926189056456,Organic Search,0
3592737783729447312,Affiliates,0
3592816199079853866,Social,0
3592874070021484119,Social,0
359297989791270420,Social,0
3593013414954982997,Organic Search,0
359302478616992601,Social,0
3593031219560659054,Organic Search,0
3593033071307021808,Social,0
3593099441368037638,Display > Display > Display > Display > Display,1
3593100862849006687,Social,0
3593147213510200847,Paid Search,0
3593157668959753449,Social,0
3593212353243637100,Organic Search,0
359326116782635880,Social,0
3593262763916752821,Social,0
359330323824851300,Organic Search,0
3593315666037865345,Organic Search,0
3593365127903415463,Social > Social,0
3593390204166280869,Referral,0
3593398944535091605,Direct,0
3593402363888766748,Paid Search,0
3593423174961424395,Social,0
3593433896477554964,Organic Search,0
3593462942173931696,Social,0
3593504897218177118,Organic Search,0
3593510045100670540,Organic Search,0
3593538864850419128,Direct,0
3593567876290473905,Direct,0
3593572676816334961,Social,0
3593664627015951160,Direct,0
3593687617788296565,Organic Search,0
3593731625653688643,Organic Search,0
3593813309013930930,Paid Search,0
3593832836895803543,Social,0
3593842942949025967,Social,0
3593843641071341954,Social,0
3593855093068483456,Referral > Referral,0
3593984424805564923,Organic Search,0
359399185819207866,Referral,0
3594026421806713403,Social,0
3594038464313288470,Social,0
359420086653239324,Organic Search,0
3594203127735865433,Referral > Referral,0
3594246412829888982,Social,0
3594249610082204506,Social,0
3594256798933997765,Social,0
359434571922037719,Social,0
359438184169468119,Social,0
3594414675614498200,Social > Social,0
3594467739604300206,Organic Search,0
3594490906342926556,Organic Search,0
3594515228874514591,Organic Search,0
3594519260708473979,Social,0
3594524963305336541,Organic Search > Paid Search,0
3594650763592616884,Organic Search,0
3594686183530560495,Social,0
3594743088415680450,Organic Search,0
3594748537350114699,Referral,0
3594768031714677457,Organic Search > Organic Search > Referral > Referral,0
359478908194429457,Organic Search,0
3594826488549267309,Organic Search,0
359488199158208374,Social,0
3594903416853303957,Organic Search,0
3594947253989976757,Social,0
3594957603969850214,Social > Social,0
3594967291352038289,Organic Search > Organic Search,0
3594975790885099049,Organic Search > Organic Search,0
3594996527602678439,Organic Search,0
3595005718906755192,Organic Search,0
3595013761861772220,Organic Search,0
3595075563367561423,Social,0
3595121953483950028,Direct,0
3595197246710118246,Organic Search,0
3595256255415152811,Direct,0
3595281571399921456,Social,0
3595282987496827384,Social,0
3595292773361853301,Affiliates,0
3595300748518876546,Organic Search,0
3595321642122676877,Social,0
3595442013221274357,Organic Search,0
3595461274397327370,Social,0
3595514838340409136,Direct > Direct,0
35956359997457587,Organic Search,0
3595674644225149429,Organic Search,0
359568557863159381,Organic Search,0
359576992750581239,Social,0
3595770442743770219,Direct,0
3595822578469875936,Social,0
3595842723130800364,Organic Search,0
359589281020865925,Social,0
3595896190894943709,Social,0
3595957375323598020,Display,0
3596009323643655009,Organic Search,0
3596016851495422204,Organic Search > Organic Search,0
3596087430850922604,Social,0
3596110708795363852,Direct,0
3596184317414251566,Organic Search,0
3596234405219107719,Organic Search,0
3596264844730133069,Organic Search,0
3596296639297291684,Social,0
3596344169101544012,Referral,0
3596372003607129459,Paid Search,0
3596544241117277144,Social,0
3596550722672449300,Social,0
3596562228693085644,Social,0
359663932776528998,Organic Search,0
3596670717263278363,Organic Search > Organic Search,0
3596683563426110814,Social,0
3596772300615083928,Social,0
3596804300957449365,Social > Social,0
3596872729276852919,Organic Search,0
3596907613854933931,Direct,0
3596916864330431147,Organic Search,0
3596954485186690654,Referral,0
3597074836197978371,Organic Search,0
359709462872293442,Social,0
3597153566395539016,Referral,0
359720294054633713,Direct,0
3597240042259290351,Direct,0
3597255610639047474,Social,0
3597327486117160493,Organic Search,0
3597385923447561437,Organic Search,0
3597415758344214212,Organic Search,0
3597430339920700872,Organic Search,0
3597525676325846574,Organic Search,0
3597551615541817177,Referral,0
359762972017904030,Social,0
3597653143775211338,Social,0
3597668219049792102,Referral,0
3597687990066685468,Direct > Direct,0
3597696704557680706,Social,0
3597748416743507215,Direct,0
3597763688415937579,Social,0
3597839437020080167,Social,0
3597866499479929658,Social,0
3597934804482722278,Direct,0
3597942124736057566,Organic Search,0
359799044514064156,Direct,0
3597992185407363067,Paid Search > Paid Search,0
3598018192747280813,Organic Search,0
3598021100019368600,Referral,1
3598043186088426780,Social,0
3598164537912087043,Social,0
3598202805376508291,Organic Search,0
359822643357008965,Direct > Direct > Direct > Direct > Direct,0
359826309541728592,Organic Search,0
3598315510456583683,Social,0
3598324228140303971,Direct,0
3598369747639766552,Organic Search,0
359837998071028738,Referral,0
3598389304637493668,Direct > Direct,0
359840662576786660,Referral > Referral > Referral,0
3598529370442133700,Paid Search,1
3598549184088154682,Organic Search,0
3598652357395982413,Organic Search > Organic Search,0
3598672633811586867,Social,0
3598720718130713222,Organic Search > Organic Search,0
3598791149919258034,Organic Search,0
3598835344982097294,Organic Search,0
3598838903526614388,Organic Search,0
3598877375398080743,Organic Search,0
359889488903997582,Organic Search,0
3598916424717302681,Organic Search,0
3598936830436112979,Organic Search,0
359893777223102087,Social,0
3598984060819039006,Social,0
3599036041559035745,Direct > Direct,0
3599064811660271804,Organic Search,0
3599067831833619881,Direct,0
3599076797275856050,Organic Search > Organic Search > Organic Search > Organic Search,0
3599097241736499812,Organic Search > Referral,0
3599104185084856829,Social,0
3599156395240256359,Organic Search,0
3599251309186484907,Referral,0
3599256692303790535,Organic Search,0
359929286828009159,Organic Search,0
3599298797169051775,Social,0
3599299419726730568,Social,0
3599315341868328539,Social,0
35993223199650771,Social,0
3599364212554908235,Direct,0
3599482717598353743,Organic Search,0
3599490554699788833,Organic Search,0
359949264040414646,Social,0
3599525162106627874,Organic Search,0
3599557348394622980,Direct,0
3599665335048742453,Social,0
3599684807303502241,Organic Search,0
3599719564451510835,Organic Search > Organic Search > Display > Paid Search > Organic Search > Paid Search,0
3599898988729349470,Organic Search,0
3599899836767446905,Social,0
3599901289752357774,Organic Search > Organic Search,0
3600060095122646480,Paid Search,0
360012404802344086,Organic Search,0
3600153558758958419,Social,0
3600166635278528202,Social,0
3600189438306934477,Social,0
3600221828499340131,Organic Search,0
3600236355363374831,Organic Search,0
3600325049399936253,Social,0
3600360986957550252,Paid Search > Paid Search > Paid Search > Paid Search > Paid Search,0
3600396216026487623,Referral,0
3600561244703398970,Social,0
3600578174003704209,Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
3600582508125872532,Referral,0
3600607905715092510,Direct > Direct,0
360068677782881572,Social,0
3600717916550841253,Organic Search,0
3600724218550392639,Social,0
3600783483002609926,Direct,0
3600831209712138389,Social,0
3600847317167978132,Social,0
3600882737360108457,Affiliates,0
3600907868562599935,Organic Search,0
3600960368194346698,Social,0
3601011455300884859,Direct,0
3601018099368910700,Organic Search > Organic Search,0
3601172949426819340,Organic Search,0
360119826272987541,Social,0
3601213363720927586,Direct,0
360123790297096299,Social,0
3601257230456980738,Social,0
3601295961151518860,Organic Search > Organic Search,0
3601305184975990191,Affiliates,0
3601317874357182287,Direct,0
3601328278938158785,Organic Search,0
3601332539011402981,Organic Search,0
3601346930079568688,Referral,0
3601378071872531806,Direct,0
3601381947881905564,Social,0
3601395295507540537,Direct,0
3601402769516967971,Social > Social,0
3601477878049904583,Organic Search,0
3601525639479408051,Direct,0
3601554509236088494,Social,0
3601581989582555464,Organic Search,0
3601602216841780515,Organic Search,0
3601608537804281083,Organic Search,0
3601744465920986596,Social,0
360183536559721357,Direct,0
3601846769675198727,Direct,0
3601956858525394519,Organic Search,0
3602049543069381290,Social,0
3602068513309118877,Organic Search,0
3602070004168673419,Organic Search,0
3602099454214186715,Organic Search,0
3602176707194487272,Social,0
3602237774745458757,Referral > Referral,0
3602336915497004469,Social,0
3602389706917061239,Organic Search,0
3602475192515433322,Social,0
36025467836037832,Social,0
360256042418738576,Organic Search,0
3602585124469787059,Organic Search,0
3602627982003598891,Organic Search,0
360263286880063726,Organic Search,0
360264515335278295,Organic Search,0
3602661089898019178,Organic Search,0
3602670044206079072,Social > Social,0
3602714944426934550,Organic Search,0
3602785838302779884,Social,0
3602859533729005448,Direct,0
360288763768571994,Referral,0
3603034072966557619,Social,0
360306421493566828,Organic Search,0
3603081263480440221,Social,0
3603098810158785802,Direct,0
3603153948531921498,Social,0
3603180176640418007,Paid Search > Organic Search,0
3603212150835971414,Organic Search,0
3603217347325867289,Organic Search,0
360334964491909298,Direct > Direct,0
3603353524081221297,Direct,0
3603387658834999067,Organic Search,0
3603434861216044891,Direct > Direct > Direct,0
3603513697688840109,Social > Social,0
360351475794364757,Direct,0
3603608738640859155,Referral > Referral > Referral,0
3603613648253415916,Direct,0
3603674612401304651,Organic Search,0
3603687892529071061,Direct,0
3603747676578521509,Social,0
3603765037646105679,Social,0
3603779323335390762,Direct,0
3603872703509674409,Direct,0
360390240286725479,Social,0
3603944206986905273,Affiliates,0
3604003429082707919,Organic Search > Organic Search,0
3604004407448759684,Social,0
3604010355010791603,Paid Search > Paid Search,0
3604017415901535720,Organic Search > Organic Search,0
3604079090378409196,Social,0
360409515482271528,Organic Search,0
3604125790119495294,Social,0
3604156239520049710,Organic Search,0
3604164542382578660,Social,0
3604235911338313269,Referral > Referral,0
3604241427937495395,Organic Search,0
3604249908902626577,Social,0
3604273082682444344,Social,0
3604308664356095590,Organic Search > Organic Search,0
3604447764768601001,Organic Search,0
3604451510141427825,Referral,0
3604464559290033489,Paid Search,0
3604473927081965751,Organic Search,0
3604698039049062501,Social,0
3604703645359543504,Direct,0
3604757472437619788,Organic Search,0
3604839433843362525,Social,0
3604849049057907550,Organic Search,0
3604875859320303005,Organic Search,0
3604876801548141260,Social,0
360501624666848831,Direct,0
3605023487892365687,Social,0
3605070948562022595,Direct,0
3605138706272403134,Social,0
3605143140828110493,Organic Search,0
3605224172423872661,Social,0
3605237129535187405,Direct,0
3605252827368052812,Social,0
360530192681188204,Social,0
3605309970417761072,Direct,0
3605342514160893631,Direct,0
3605345523143921643,Social,0
3605366662532039168,Organic Search,0
3605371822959990310,Paid Search > Organic Search,0
360538030205016683,Direct,0
3605416220086594073,Social,0
3605435849292843728,Direct,0
3605554563501548315,Organic Search,0
3605644785991103016,Direct,0
3605794617636399929,Social,0
3605796223817937262,Social,0
3605797301727190650,Organic Search,0
3605911782165355843,Organic Search,0
3605949202960664145,Organic Search,0
3606000609359002930,Organic Search,0
3606104672274713087,Organic Search,0
3606140303172387124,Referral,0
3606222058415357481,Social,0
3606230753473802581,Organic Search,0
3606248934179975741,Organic Search,0
3606297829864436300,Direct,0
3606331196378998766,Referral,0
3606339557382795723,Direct,0
3606351092708184565,Organic Search,0
3606389847601934039,Direct,0
3606414065395480318,Organic Search,0
360645049700746614,Referral > Referral,0
3606451547213436784,Organic Search,0
3606463545187036055,Referral,0
3606506326057615928,Organic Search,0
3606573512337953294,Organic Search,0
360661718393902029,Organic Search,0
3606829313668400250,Direct,0
3606968515802713254,Organic Search,0
3606975734541107966,Organic Search > Paid Search > Organic Search,0
3607018498629001836,Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct,0
360708394247786994,Direct > Referral > Referral > Referral > Referral,0
3607117184424030700,Referral,0
3607314005727749492,Social,0
3607366174267320765,Direct,0
3607386426521857099,Direct,0
3607537190615137294,Social,0
3607568357862044415,Social,0
3607572453079951224,Organic Search,0
3607598130258108786,Social,0
3607607277552405666,Organic Search,0
3607614004269283754,Social,0
3607650534066410090,Direct,0
3607681327634787914,Social,0
360768449740089793,Organic Search > Organic Search > Organic Search > Organic Search,0
3607720666004867299,Organic Search,0
3607771899020177161,Organic Search,0
3607781113639090093,Organic Search,0
3607955531052950822,Organic Search,0
360795909898862481,Organic Search,0
3608005761540305760,Social,0
3608048682500081900,Social,0
3608107341706595407,Social,0
3608136461147881255,Referral > Direct,0
3608173751593036027,Social,0
3608196029941097421,Social,0
360821074943340801,Organic Search,0
3608248543818677050,Social > Social,0
360825517892976731,Organic Search,0
3608333163198967401,Social,0
3608377539218941572,Organic Search,0
3608401120407135937,Referral,0
3608475193341679870,Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct > Direct,0
3608518854259847751,Organic Search,0
3608537154381690321,Social,0
3608584070495281685,Social,0
3608586727370575406,Organic Search,0
3608656741871481991,Organic Search,0
3608657765329660790,Social,0
3608692749601228490,Organic Search,0
3608711571439741332,Organic Search,0
3608763202927914071,Social,0
360878690596676474,Organic Search,0
360882540368596943,Referral,0
360889292317589005,Direct,0
360894999324405864,Organic Search,0
360907496902686481,Social,0
3609116944174266090,Direct,0
360912736602106146,Social,0
360913384526804407,Direct,0
3609179370591657092,Social,0
3609249881606017539,Organic Search,0
36093071038312715,Direct,0
3609322185399068063,Direct,0
3609398216347870709,Organic Search,0
3609430694932662493,Social,0
3609465418601084073,Direct,0
3609482208649035640,Social,0
3609517066050315716,Direct,0
3609524789026744960,Organic Search,0
3609550365480166910,Social,0
3609664829444850939,Direct,0
3609674910594896721,Direct,0
3609739917416895265,Referral > Referral,0
3609744671836130035,Social,0
360980566405660272,Organic Search,0
3609835605843311190,Referral,0
3609914106843763163,Direct,1
3609940462049215988,Referral,0
360994093657839403,Organic Search,0
3610084504402052120,Organic Search,0
3610194728112934535,Organic Search,0
3610207153409302060,Organic Search,0
3610292266322587101,Organic Search,0
3610521612288371130,Organic Search,0
3610548292158650088,Social,0
3610560553783701967,Organic Search,0
361056167317440613,Social,0
3610569287937334054,Referral,0
3610587067592815381,Organic Search,0
3610615029948280057,Social,0
3610649541661310838,Referral,0
3610655546882747964,Organic Search,0
3610706214114992924,Social,0
3610722595114719818,Social,0
3610731263602974510,Organic Search > Organic Search,0
3610745691692933597,Social,0
3610752466511060625,Social,0
3610782776080013914,Referral > Referral,0
3610790249728249701,Organic Search,0
3610826013176457273,Social,0
3610847478198288076,Social,0
3610850014135225347,Organic Search,0
3610938362310542128,Social,0
361096872496600612,Social,0
3610968899210000591,Organic Search,0
3611007113480798246,Organic Search,0
3611042628102812491,Social,0
3611060927051280263,Organic Search,0
3611091874965369061,Organic Search,0
3611121702054123885,Social,0
3611205633397346128,Social > Social,0
361124537827401095,Organic Search,0
3611312550855479873,Social,0
361132354334017670,Social,0
3611333030980486054,Organic Search,0
361139819840857665,Organic Search > Referral > Organic Search,0
3611483610652618778,Organic Search > Organic Search,0
3611503023878619107,Organic Search,0
3611510042841805449,Direct,0
3611547768947007939,Organic Search,0
3611637071262000091,Social,0
3611642825351953439,Organic Search,0
3611663268853832677,Direct,0
361167935001068477,Organic Search,0
3611685885426464116,Organic Search,0
3611732891049983541,Direct > Direct,0
3611744806016092550,Organic Search > Paid Search,0
3611753440527016513,Organic Search,0
3611759800355173724,Organic Search,0
3611791970560109448,Direct,0
3611842066275597590,Organic Search,0
361189884578018547,Referral,0
3611919659113783201,Social,0
3611981453433715829,Organic Search,0
3611985058946530590,Social,0
3612030191154987957,Organic Search,0
3612053557095338683,Social,0
3612140982516568018,Organic Search,0
3612177631428040161,Organic Search,0
3612192191987272214,Affiliates,0
3612194122292463906,Referral,0
3612296665011326613,Direct,0
3612316932889666427,Social,0
3612352617751947941,Organic Search,0
3612363243396913462,Organic Search,0
3612386568839837431,Social,0
361242465765510707,Referral,0
3612444723663079326,Social,0
3612501912048309351,Social,0
3612516634002789763,Organic Search,0
3612550890159037320,Social,0
3612597595561836598,Organic Search,0
3612629697240984874,Organic Search,0
3612659951329838101,Organic Search,0
3612729494726319910,Organic Search,0
3612763820699095406,Organic Search,0
3612792515875138122,Referral,0
3612813123474450431,Social,0
3612856590583185187,Social,0
3612868433380499649,Referral,0
3612928859164663289,Organic Search,0
3612962824512773947,Organic Search,0
361296663630304351,Organic Search,0
3612973838254904913,Social,0
3612986387994122971,Direct,0
3613069003317485831,Social,0
3613189460207088033,Social,0
3613222397683079866,Referral,0
3613231140127973735,Referral,0
3613269851163344423,Organic Search,0
361331360007826872,Social,0
3613314583728529425,Social,0
3613403994255632500,Direct,0
3613418216296685010,Social,0
36134283989358884,Paid Search > Organic Search > Organic Search,0
3613611506680518027,Organic Search,0
3613710908041120077,Referral,0
3613812920963914328,Organic Search,0
3613814442842092059,Direct,0
3613820476384168603,Direct,0
3613832475450043549,Organic Search,0
3613950699032909706,Organic Search,0
361400291338116166,Organic Search,0
3614040121445731693,Direct,0
3614064243935424620,Organic Search,0
3614066452404524535,Direct,0
3614105377229614608,Social,0
3614112868785833566,Organic Search,0
3614174033800936228,Direct,0
3614184549592703709,Social,0
3614186719444445149,Organic Search,0
361419789844530713,Organic Search,0
3614209222505466313,Social,0
3614388596507658394,Social,0
3614418344678710983,Organic Search,0
3614427153819997972,Organic Search > Organic Search,0
3614576724071009233,Social,0
3614586487505857068,Social,0
361458938293584518,Social,0
361463385672446156,Organic Search,0
3614677092889551160,Organic Search,0
3614733405290694071,Social,0
361474117957780882,Organic Search,0
3614769195825301396,Social,0
3614787639401153798,Organic Search,0
3614803947101138314,Social,0
3614860316706843302,Social,0
3615034883481981136,Social,0
3615144594340398038,Organic Search > Organic Search,0
3615159713099771460,Social,0
3615177613448713764,Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
3615225042537423807,Referral,0
3615251051629463634,Organic Search,0
3615278404593459742,Social,0
3615278588449816836,Organic Search > Organic Search,0
3615296696021022853,Organic Search,0
3615364365952476839,Social,0
3615409320900900094,Referral,0
3615434302335180474,Organic Search,0
3615470819475212357,Organic Search,0
3615480086836247014,Social,0
3615582065852878931,Organic Search,1
3615582342474303767,Paid Search,0
3615593644055247584,Organic Search,0
3615647556332794545,Social,0
3615661702181841527,Organic Search,0
361569902577408968,Organic Search,0
3615729130683881797,Social,0
3615764351962190136,Organic Search,0
3615764621960720138,Direct,0
3615794190344553521,Organic Search,0
3615801147181044,Social,0
361580475972229145,Direct,0
3615835632818348468,Referral,0
3615910306527910211,Organic Search,0
3615913140188422154,Social,0
3616151036748745124,Direct,0
3616162098403717922,Social,0
3616162104663154356,Direct > Direct > Direct > Direct > Referral > Referral,0
3616169658073943179,Organic Search,0
3616231537874959979,Organic Search,0
3616267972120573396,Referral,0
3616330763899514941,Direct,0
3616351552725529638,Organic Search,0
3616467210984787786,Referral,0
3616485948825010914,Organic Search,0
3616542326843339391,Social,0
3616629183516329057,Organic Search,0
3616708325990691380,Organic Search,0
361677645126419295,Organic Search,0
3616784808571624547,Organic Search,0
3616795865308000451,Organic Search,0
3616798268360810274,Social,0
3616798943552832211,Direct,0
3616826087546672682,Organic Search,0
361684873813813805,Social,0
3616854299693578286,Social,0
3616883200789592568,Social,0
3617032351445417175,Organic Search,0
3617052971623126184,Social,0
361707246356762571,Paid Search,0
3617112450608897423,Direct,0
3617131065008151832,Referral,0
3617156228143256022,Organic Search,0
3617174891579700846,Social,0
3617202131770614283,Social,0
3617231585386499909,Organic Search,0
3617259098565442519,Organic Search > Organic Search,0
3617320753628665064,Referral,0
3617322637045763896,Referral,0
3617426179241285345,Organic Search,0
3617430335566954010,Social,0
3617457207881331962,Organic Search,0
3617543580852681391,Direct,0
361760644088083906,Organic Search,0
3617608210846433752,Organic Search,0
3617659290736357282,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
3617660554625929029,Organic Search,0
361769314287541200,Organic Search,0
3617732155611463132,Social,0
3617815906388839225,Organic Search,0
3617961748593471110,Direct,0
3617962142941646021,Social,0
361798943011743655,Social,0
3618038475564581246,Referral,0
361816930721581267,Social,0
3618198295098855680,Direct,0
3618241685913262777,Referral > Referral > Referral > Referral,0
361826245772186618,Organic Search,0
3618274310277067504,Social,0
3618342239812333282,Affiliates,0
3618348069417361848,Social,0
3618384927748710457,Social,0
361840395618413994,Social,0
3618473350072455984,Organic Search,0
3618496193959593730,Organic Search,0
3618511329474030288,Social,0
3618563581885506454,Social,0
3618566108821305970,Organic Search > Organic Search > Organic Search,0
3618584300917355902,Paid Search,0
3618596463842358085,Social,0
3618617258828744874,Direct,0
3618637480505597390,Organic Search,0
361863852062873189,Social,0
3618685161836677719,Organic Search,0
3618718298406114606,Social,0
3618731773545806441,Direct,0
3618820084951358259,Referral,0
3618944893531891736,Social,0
3619054787665170859,Social,0
3619061849603303844,Social,0
361907386359019815,Direct,0
3619139146017890030,Social,0
3619251515423997185,Organic Search,0
3619298858925764299,Social,0
361931312105008696,Organic Search,0
3619365697821260161,Direct,0
3619434844464253787,Social,0
3619448087204018971,Organic Search,0
3619521562967309875,Direct,0
3619537999686992747,Organic Search,0
3619565127016302937,Organic Search > Referral,0
3619603437722632047,Social,0
3619608112075338912,Direct > Direct,0
361962099864777036,Organic Search,0
3619696842589437681,Social,0
3619699244147584521,Direct,0
3619729772687626392,Direct,0
3619748822282322551,Organic Search,0
3619755365152975144,Social,0
3619844666863787428,Social,0
361986548496291198,Social,0
3619872907281916213,Direct,0
3620007767159959702,Organic Search,0
3620021348997998408,Social,0
3620028933478751488,Organic Search,0
3620099888868279020,Direct,0
3620129995935332151,Social,0
3620149481216297274,Organic Search,0
3620221175106498885,Social,0
3620247886330219373,Social,0
3620259006708170144,Social,0
3620389867194716127,Social,0
3620410540449120140,Social,0
3620483277263912819,Organic Search,0
3620501235337605698,Organic Search,0
3620529972651665359,Organic Search,0
3620534270119877282,Social,0
3620536509699496429,Social,0
3620549691909738483,Social,0
362055310928414530,Paid Search > Paid Search,1
3620573371118152375,Social,0
3620596512589912480,Social,0
362062604966245617,Organic Search,0
362064051285660358,Direct > Direct,0
3620662340683978378,Social,0
3620742979955739650,Social,0
3620748200815501429,Social,0
3620758159933975142,Organic Search,0
3620817636253176682,Direct,0
3620829064625000546,Organic Search,0
3620911157667882664,Organic Search,0
3620955488682382753,Social,0
3620985752622537930,Organic Search,0
3621000320025414360,Referral,0
3621016766495709933,Referral,0
3621082230473757493,Social,0
3621084392071370566,Direct,0
3621124827123173514,Organic Search,0
3621150436112438175,Social,0
3621190449113338437,Direct,0
3621251386650984160,Organic Search,0
3621266054081421348,Direct,0
3621297639619083670,Organic Search,0
362130869387575118,Referral > Referral,0
3621334479313817741,Social,0
3621378891543359845,Social,0
3621381483398230595,Organic Search > Organic Search,0
3621395755260877092,Social,0
3621409400773367940,Social,0
3621438885970024605,Organic Search,0
3621537034053764684,Social,0
3621550826530698794,Social,0
3621581279405155686,Direct,0
3621633044011622520,Direct,0
3621697378885755348,Social,0
3621725663887866445,Social,0
3621730581674937096,Organic Search > Organic Search,0
3621763258167184016,Social,0
362178271441576317,Social,0
362182003042768722,Organic Search,0
3621890268097843723,Organic Search,0
3621891064439075186,Social,0
3621926426220010346,Organic Search > Organic Search,0
3621957920220685227,Organic Search,0
3621987776435538444,Social,0
362200497887646586,Direct,0
3622016467509935380,Referral,0
3622019056648573317,Organic Search,0
362210224301783512,Direct,0
3622139732736961512,Organic Search,0
3622145267209391993,Organic Search,0
3622315535512985796,Organic Search,0
3622335079571873728,Social,0
3622405128160424410,Organic Search,0
3622406004244758843,Social,0
362241965330873901,Social,0
3622457911345642678,Social,0
3622467906319844273,Social > Social,0
3622482718280707448,Social,0
3622637000836506336,Referral > Referral > Referral,0
3622796211188691633,Social,0
3622815262190624795,Social,0
3622844070693831009,Organic Search,0
3622854109026209141,Organic Search,0
3622911277079118637,Direct > Direct,0
3622919956460337244,Social,0
3623006966618330556,Social,0
3623022799043975197,Organic Search,0
3623050704961268983,Referral,0
362305106542501679,Social,0
3623097254829579770,Social,0
3623105749468780781,Social,0
3623145665404726432,Organic Search,0
3623147618640828098,Organic Search,0
3623153362755114883,Social,0
3623187314515748447,Referral,0
3623189889856251483,Organic Search,0
3623196689179244157,Paid Search,0
3623255529421965548,Social,0
3623332287287176733,Social,0
3623347913897831858,Referral,0
3623368098164340039,Referral,0
3623379584555159435,Organic Search > Organic Search > Organic Search,0
3623411688905550304,Social,0
3623419245632994274,Organic Search,0
3623427660791689061,Referral,0
362345761655603105,Social,0
3623477512863085776,Social,0
362349592470241049,Organic Search,0
3623528150672259636,Referral,0
362354164690362113,Social,0
3623544251875911975,Organic Search > Organic Search > Display > Organic Search,0
3623598221376118509,Organic Search,0
3623646398140017903,Social,0
3623654404825550048,Paid Search,0
3623661446497411175,Social,0
3623725913684400161,Organic Search,0
3623737664324963079,Organic Search > Referral,0
3623737757526869071,Social,0
3623771857178239621,Organic Search > Social,0
3623851727743906596,Social,0
3623859086747326841,Affiliates,0
3623899343605092696,Social,0
3623961765408475992,Referral,0
3624024076314697023,Organic Search,0
3624135644855903889,Organic Search,0
3624226812857026197,Social,0
3624243865428938364,Direct > Social,0
3624353625529988122,Direct,0
3624374689181440689,Organic Search,0
3624414015043768505,Organic Search,0
3624431684978333054,Social,0
3624484968943211077,Organic Search,0
3624495323837089609,Social,0
3624497409647247158,Organic Search,0
