full_visitor_id,visit_id,transactions,revenue
3982018617759941881,1479141389,1,103.53
3987795272144398890,1481563824,1,52.77
3990058424732714693,1481933256,1,74.33
4000951838417257099,1479269180,1,17.78
4003369181946392612,1487889399,1,83.57
400913504715815672,1478311915,1,55.97
4011202411252216664,1478236842,1,61.99
4013506326100150914,1481031649,1,39.41
4013826819302935041,1482268712,1,63.99
4017026585162229127,1480292691,1,172.3
4017026585162229127,1481747923,1,93.16
4017913670369523612,1480536454,1,88.97
4019823049713520813,1483655389,1,175.61
402676978143600773,1478585191,1,63.96
4031311251122718376,1479337175,1,21.99
4032954879849580629,1481816793,1,63.95
4033167138991049828,1486147243,1,19.99
4033655615670436076,1481320622,1,58.58
4036695378449540485,1481566344,1,185.97
4037261354125477051,1480389578,1,25.99
4038189788260707072,1478774631,1,28.18
4038361093830077975,1485803736,1,375.74
4042942628381850945,1481751107,1,38.39
4042942628381850945,1482420188,1,142.16
4053729275950379466,1481738596,1,150.92
4056641951555237332,1478924668,1,81.99
4058506374393507952,1483998361,1,82.99
4058506374393507952,1485979000,1,76.99
405913439928695900,1487792953,1,24.58
406001208091891832,1485469662,1,100.77
4061383032908254634,1481573748,1,33.98
4062251488727340753,1478551037,1,58.16
4066944765697062309,1481183669,1,21.99
4076862635585033778,1484077031,1,915.2
4077897320198403283,1478810358,1,83.98
4077897320198403283,1479249620,1,147.97
407927208045481071,1479130166,1,90.01
407927208045481071,1480371579,1,52.92
4081113831133757188,1481221829,1,49.98
4085534559120905575,1481217033,1,203.94
4085534559120905575,1481736322,1,91.39
4085534559120905575,1481774847,1,230.75
4085972867127024343,1478550684,1,26.19
4085972867127024343,1479097793,1,24.19
4085972867127024343,1479856417,1,29.99
4085972867127024343,1481660216,1,22.19
408716403041557794,1482346665,1,121.52
408893888652154187,1478748122,1,118.87
4092654193706632876,1479165539,1,44.65
4100243947088783573,1481763663,1,50.36
4112758013155736648,1478207605,1,32.19
4118701850493797627,1482337354,1,44.38
4120204515295440392,1478640551,1,25.47
4123860234327657457,1483559313,1,94.99
4123909121225276066,1487169213,1,260.46
412874493990262782,1482250977,1,115.98
4132432278764632576,1485880579,2,3013.64
413980996169202271,1479611370,1,40.98
4144610970742567505,1478637097,1,412.25
4148567392230462153,1486257997,1,11.97
4150045937038585512,1478105691,1,38.57
4154862368078054055,1485224205,1,110.92
4162641733520995374,1485798037,1,51.79
4163967138563839128,1484339233,1,15.59
4164473973717598175,1481837424,1,101.92
4166325235385141102,1480912513,1,30.59
4166421942719145577,1485885179,1,120.96
4169715348324033215,1481350715,1,48.58
4174008402411981050,1485903800,1,59.99
4175464679743190196,1478733743,2,231.0
4178895217253469173,1481898102,1,62.96
4180896449051062828,1479821365,1,16.99
4181284744732666111,1485382779,1,51.18
418240738826473159,1478207235,1,17.39
4184351765093293485,1482170095,1,32.57
4186017304980916856,1481482661,1,92.98
4191379935308714195,1483624773,1,27.96
4191489896925210475,1482360949,1,351.0
419161784882208907,1481934211,1,731.16
41955139058139143,1480290842,1,112.95
41955139058139143,1482010095,1,24.99
4196418886710432062,1479517918,1,62.18
4196418886710432062,1479742864,1,20.19
4197448302797923652,1480365085,1,35.97
4207162663301325788,1486446434,1,76.46
4211738365685147723,1484697791,1,16.19
4214801094653561091,1479406763,4,919.53
4219302359703604380,1481048217,1,631.75
422544802270284821,1487163667,1,129.13
4230104325532739733,1480658539,1,123.37
4232198752490006877,1487805430,1,40.98
4233876642049714828,1481935757,1,47.99
4237702059099095460,1484609628,1,24.99
4237702059099095460,1486605196,1,28.99
4239590118714521081,1483137899,1,40.99
4242172639873299272,1480703820,1,62.99
4242172639873299272,1481851572,1,68.99
4244483702227982488,1482343921,1,92.98
4246239357308285366,1481234652,1,27.99
4246596103361426339,1481822889,1,37.94
4246596103361426339,1481826594,1,64.99
4248127151078644916,1478464698,1,146.24
4248371706463587164,1479396258,1,56.98
4257313700212414419,1478015752,1,64.98
4262513756531099314,1486156183,1,7.98
4263101733222626989,1486236129,1,44.57
4265447158786402030,1480906875,1,110.99
4266823904408093435,1482017229,1,116.93
4267209767907289538,1481633911,1,24.99
4267209767907289538,1481928497,1,12.98
4269279884422404154,1480529111,1,108.99
4271225704361981065,1481855051,1,56.97
4271792018121577582,1487705695,1,222.99
4273477250072591183,1482426009,1,63.99
427908274656251192,1486097617,1,6.49
4284396737660409428,1480877107,1,28.99
4286676770640078553,1478892351,1,108.98
4286676770640078553,1480722431,1,336.7
4290702706677666900,1480016258,1,378.98
4290831302541966980,1485456771,1,32.99
4291809001690748247,1478377025,1,27.98
4293807246358895318,1484795370,1,46.77
4294172539120874565,1480353662,1,203.8
4297559551664016957,1480521315,1,30.99
4298610228737693968,1481836197,1,445.81
4298610228737693968,1481907875,1,99.98
4299381105807734069,1482344967,1,114.17
4301598633370091052,1483550577,1,59.89
4301995352469947007,1487492554,1,43.97
4305270415377533885,1485499587,1,81.76
4307411610497308919,1485812030,1,94.99
4314863785819790681,1484683725,1,399.95
4324484121871564106,1480729192,1,120.74
4325415510422843451,1482044933,1,25.99
4329333920504195521,1487955968,1,199.17
4329830409734500602,1478027667,1,36.98
4345063544012377407,1478315301,1,4.99
4353126810797265189,1480941147,1,26.98
4353270075467470044,1485364853,1,51.79
435373542373805498,1478402423,1,45.79
435373542373805498,1480609834,1,234.15
4357414011161520512,1485484006,1,13.99
4365809776716151144,1483988529,1,106.0
4370268639929292773,1480620614,1,49.97
4370268639929292773,1482686790,1,23.99
437239129006442110,1478202218,1,286.0
4373501148978271685,1481005403,1,37.94
4373534575888961818,1480966988,2,100.7
437357987201411491,1484290624,1,1140.35
4377180576553392275,1480805140,1,110.98
438120303152930309,1479841045,1,392.65
4382298785216499010,1481501262,1,23.99
4382526488958111784,1487771863,1,37.41
438364665131336868,1481341356,1,37.98
4384177385642210717,1479436538,1,28.59
4386324166188241612,1480961192,1,25.44
4387148615014504940,1485275995,1,906.27
4390937504431620724,1482356393,1,32.97
4391159742781809610,1484034947,1,56.99
4391405793651473419,1481925157,1,66.59
4391405793651473419,1482779098,1,96.58
4391405793651473419,1482784734,1,50.79
4395471984561333181,1485477841,1,17.97
439585555102338304,1478489502,1,91.98
4395896663902576097,1481336196,1,26.99
4398994773380602997,1486067833,1,22.99
4402743200656460463,1483059836,1,25.97
4402860754109907978,1484682651,1,12.5
4403455987499606429,1481508257,1,85.78
4406321641138445418,1478055482,1,54.79
4408476978270760703,1478835659,1,66.56
4412900685343047350,1483721228,1,152.97
4417423808310929192,1487971919,1,57.99
4419213333970429526,1483729645,1,26.59
442139279401914275,1479313029,1,36.98
442233560830525068,1480601444,1,23.99
4423806705087796169,1483056852,1,7.98
4424722344312683203,1487112338,1,39.59
4426059530155526122,1483855314,1,39.38
4431313163178462684,1483740727,1,50.97
4432170800264031771,1487726655,1,1123.4
4432170800264031771,1487971951,1,143.8
4434546824564001977,1483835453,1,33.97
4434685294441627537,1478625479,1,188.97
4435702753292959389,1478668092,1,47.99
4438771378166633435,1480454504,1,53.79
4439256652059416237,1480971284,1,23.99
4443844275167853665,1480269019,1,96.98
4443963979157579061,1483465165,1,16.55
4451908991574636222,1481951344,1,22.99
445196580526849660,1479054831,1,65.99
4456079065742860006,1481031090,1,14.9
4462404968773429244,1487453551,1,82.19
4471415710206918415,1478235992,1,764.0
4475085991365888558,1485293920,1,71.14
4482624745886118154,1483476498,1,109.05
44860406295705915,1481774154,1,45.98
4490616705875483786,1488305565,1,61.99
4490879733075581588,1486833315,1,12.98
4495063769575332986,1486052961,1,81.99
4511547826484000719,1487859796,1,150.7
4516401350846808786,1482417796,1,18.19
4519532330271293397,1480381335,1,176.8
4519532330271293397,1480465312,1,183.6
4520968716061695864,1481742385,1,27.98
4525326450497146494,1484370904,1,26.98
4525480404637930448,1481736624,1,27.99
4527278298555506420,1487632120,1,185.98
452728441970444157,1480608546,1,33.98
4527632410179600927,1483893503,1,507.3
4528653182961606768,1481574640,1,102.99
4533050097351388791,1484750238,1,56.97
4534000853584837474,1482933309,1,56.36
4535350832012629526,1478535194,1,70.17
4535878237328113213,1485802555,1,12.97
4539597857733998702,1484694639,1,85.94
45411762601202035,1479244261,1,36.98
4544075373074742738,1487964931,1,593.68
4545496229316622796,1478203028,1,184.8
4548523148385419281,1481145113,1,93.74
4548986347672972514,1484696055,1,257.85
4554186249452816477,1481001208,1,104.66
4561223317257088622,1482862301,1,45.79
4578640586284138624,1478901647,1,25.19
4580502273723821061,1487604895,1,58.15
4583098107684907921,1482351159,1,45.37
4584926842212769645,1485063570,1,46.98
4586209916232697951,1480796268,1,58.56
4593551567898241658,1481239369,1,147.92
4593703173847947843,1487013979,1,133.98
4596484910104126355,1480964911,1,68.56
4596534412913426333,1480430208,1,40.98
4598118840866939868,1482358121,1,46.79
4599293151185767579,1482198930,1,213.89
4599293151185767579,1483679701,1,99.96
4600960627022225242,1484766164,1,2.99
4605732283887224691,1484073326,1,31.37
4606500893659686682,1478804811,1,46.97
4609004095369993884,1481555124,1,67.72
4609004095369993884,1482182622,1,60.54
4611888827983385850,1485649633,1,19.99
461656900049182225,1481069116,1,55.38
4616794579619589934,1478723135,1,68.04
4618938783388951743,1481739987,1,33.56
4631387008230942901,1482123086,1,77.95
463874227731644825,1480446528,1,62.17
4644922004575301985,1487190912,1,359.8
4647505914839180188,1478747771,1,34.39
4647505914839180188,1482095318,1,36.39
4647505914839180188,1485917091,1,36.39
4655118610930382512,1487805728,1,66.99
4655715907193364487,1485573654,1,807.44
4656013451214852982,1481308412,1,62.75
4656013451214852982,1487118569,1,80.3
4657067382048340368,1478633495,1,138.15
4659137506040378751,1485334784,1,19.48
4660460246407615039,1485797757,1,210.85
4660934654916749166,1480384482,1,41.99
4660934654916749166,1482374209,1,80.18
4662582475416192396,1488242984,1,563.8
4662880478046439018,1478016068,1,25.99
4664319107970739921,1486137196,1,21.99
4666942141268151409,1486940702,2,82.35
4673385160566403214,1479505585,1,23.99
4677742971872821654,1484927958,1,802.7
4685001858485495456,1480600083,1,58.99
4687536620631231250,1481681552,1,25.99
4691824911067935393,1481068993,1,40.98
4697761145388027132,1484330155,1,21.99
4697815412887719552,1487108346,1,8.38
4698134628151668241,1487875422,2,206.9
4698134628151668241,1487967057,1,156.94
4705524295193430046,1479175851,1,50.79
470917192636663681,1486675892,1,116.31
4716582509715548824,1482271654,1,49.8
4719544208189358316,1480379602,1,23.99
4724259822631281911,1479412156,1,912.4
4727618215092772991,1482273932,1,31.99
4727798162657055121,1487868237,1,22.19
473442131850032599,1487469025,1,7.5
4734664452187566278,1485222490,1,50.79
4734664452187566278,1485821417,1,64.99
4734664452187566278,1485999323,1,19.57
4738075153873011166,1483990416,1,53.79
4739974666602376469,1480963908,1,48.97
4740059017723921254,1488208519,1,70.56
4742516716194612125,1480730094,1,64.98
4742933285600029816,1479593100,1,15.98
4743363472657714234,1482726018,1,53.37
4744094275180680614,1478645472,1,616.85
4745541702702044442,1480560225,1,113.98
4748015823262497744,1484746867,1,28.98
4754999393353711212,1481501107,1,23.59
4756749329689937971,1480303442,1,36.43
4758916657085060917,1484002795,1,196.7
4761684034404885691,1480660465,1,31.98
476894088375216381,1480350132,1,488.98
476894088375216381,1480520033,1,461.49
476915905383539402,1481648426,1,35.78
4771214490771394294,1481937845,1,68.99
477281910993120754,1481829346,1,10.79
4773136139891314201,1480646157,1,64.97
4773573244753299893,1480989926,1,120.16
4776093048652012381,1482087454,1,83.99
4776430236860680101,1484553729,1,378.25
4785301051218469370,1481634667,1,124.96
4788403189075258589,1487641811,1,66.55
4788683874386053804,1486423085,1,21.99
4792411607866172207,1487024563,1,94.9
4792411607866172207,1488292886,2,101.89
4792411607866172207,1488296047,2,79.92
4792411607866172207,1488308570,1,30.97
4792644128765195526,1487108166,1,37.59
4792822839185962320,1485834622,1,15.99
4795764855587336001,1481763412,1,52.97
4800011549087110136,1478630996,1,77.76
4804098608346140493,1481233188,1,43.45
4805986758316916085,1478237794,1,5.99
480683872448243932,1485881531,1,74.77
4807533112045033919,1479836996,1,105.99
4808974885561715322,1479137563,1,80.7
4808974885561715322,1480545761,1,88.8
4808974885561715322,1481291973,1,93.9
4808974885561715322,1482299785,1,681.74
4808974885561715322,1485286304,1,91.2
4812300528361483779,1487305910,1,495.93
4815752337215431060,1481475937,2,43.18
4815752337215431060,1485121900,1,173.23
4819176962773320146,1482200494,1,16.95
4821028877021679125,1485878576,1,48.98
4822692999413007561,1486968710,1,29.98
4830211069912792009,1483321225,1,18.59
4834259788821936917,1478025569,1,55.38
4835082938415020542,1479341021,1,755.3
4835082938415020542,1480358291,1,456.43
4835082938415020542,1487016724,1,714.2
4846439934286422830,1484268703,1,35.96
4851816302878999610,1479147478,1,34.39
485966265900702326,1478382039,1,95.47
4859844656224235412,1487373098,1,85.98
4861727380918168218,1480626728,1,25.98
4863941202505455588,1487890577,1,748.19
4866154016388549666,1482282950,1,754.3
4866601788347310264,1480571493,1,44.98
4867215343884385131,1482084386,1,231.95
4884017973587973729,1482452889,1,55.97
4884778281436388667,1480363993,1,555.0
4888401942405274345,1484863651,1,74.97
4891719971837029019,1481074468,1,38.98
4893030302006714352,1481589020,1,104.33
4895840976844127163,1480087603,1,262.44
4905173076864671306,1479689900,1,17.99
491193409314675096,1487796092,1,156.7
4923467776356340421,1479034490,1,46.98
4924742829648731109,1482252251,1,29.99
4924742829648731109,1482943339,1,34.99
4925657215471046403,1481847021,1,32.18
4926891053674493225,1482206697,1,27.97
4928511540945195649,1480959408,1,230.37
4930078129398561333,1482357673,1,91.8
493300060667614321,1481843625,1,170.56
4939724029492758194,1479528242,1,209.57
4940725920339673450,1486419162,1,35.99
4942841314277512023,1486654815,1,22.99
4948939246441761416,1487111094,1,32.98
4950411203281265700,1488326462,1,675.6
4951643151731925261,1481695630,1,100.14
4954802620517923618,1480357342,1,37.98
4956502806670434584,1478709285,1,82.99
4961475611241206847,1481920910,1,177.73
4966706943943178506,1484100993,1,19.99
4967676136502125585,1483538959,1,81.99
497209842877259289,1487104585,1,32.99
4973306700711399156,1481139676,1,16.47
4977770037657405515,1478534142,1,28.99
4977770037657405515,1479078263,1,8.5
4984366501121503466,1478792651,1,539.2
4984366501121503466,1480527609,1,702.0
4984366501121503466,1481165808,2,714.95
4984366501121503466,1481734401,1,61.0
4984366501121503466,1483023887,1,220.65
4984366501121503466,1483653271,1,1637.42
4984366501121503466,1487605589,1,757.96
4984938517097461909,1480909749,1,60.99
4985703629807810187,1485474927,1,33.98
4986425760802371283,1478232750,2,156.53
4988030082667892650,1480720381,1,36.98
498824129707847807,1482606029,1,11.98
4988517937139937145,1487866306,1,145.79
4988517937139937145,1487965821,1,146.31
4989274933392395231,1487773059,1,59.96
4993450863033496114,1485313789,1,30.98
4993519711854402788,1487369367,1,34.59
4995606827430436569,1488143869,1,20.58
4995924842281653133,1486131356,1,128.97
4997974283801871350,1481249095,1,987.3
5003448310208712255,1482037117,1,99.94
500771270741221130,1481728507,1,78.96
5012216957441063220,1482286527,1,50.94
5012787443903024401,1478536562,1,16.99
5016991063952873642,1487249221,1,47.48
5017076577058711324,1483978646,1,338.4
5018753410641859317,1480559262,1,28.98
5019082168107655615,1482808409,1,25.99
5023592935923551604,1480346073,1,80.35
5025697082538917996,1481651918,1,27.99
5028269637803090356,1482532479,1,52.0
5028300438174569492,1487879671,1,48.37
5030772166419361448,1486044731,1,24.48
5037208788065339806,1481587574,2,681.4
5037208788065339806,1484958567,1,22.34
5039735999524157292,1487705690,1,506.75
5040013333654434796,1485200004,1,152.88
5043024428253608330,1482202515,1,33.78
5044031393629737352,1485723777,1,51.89
5056199586558864505,1478135374,1,144.74
5058838630495923334,1481575692,1,32.18
5059670462842291942,1481146187,1,88.46
5065633972911728815,1482259444,1,7.79
5074309045799746366,1486593327,1,100.99
5077243893642022050,1481125791,1,24.99
5077243893642022050,1483672497,1,64.99
5082310728519609149,1481980601,1,52.89
5082310728519609149,1484363272,1,35.46
5084365397599422550,1485113454,1,61.98
5084913179068675208,1479190514,1,62.99
5086041801666974799,1482178467,1,62.78
5086041801666974799,1482509534,1,49.79
5087617268001908286,1478632325,1,611.99
5099121232438244157,1481079693,1,43.99
5100495841451468386,1482204039,1,26.39
5102519341834861025,1484703418,1,112.18
5110128793223386663,1483644184,1,13.98
5110323247811742778,1484120431,1,130.36
5110726428801714241,1485355484,1,15.99
5111739417846462247,1480535769,1,28.38
5112948888194419112,1484793219,1,159.35
5121504961681959274,1480876654,1,21.99
512376512516526849,1484413414,1,14.99
5124393242439975020,1480196037,1,61.98
5125176279953727601,1487810701,1,144.7
5128888224452873031,1478108541,1,331.73
5130291544315310058,1480993444,1,39.98
513403330506317388,1484058394,1,1274.45
5136029543125072381,1482268757,1,142.97
5136575351603788061,1485396658,1,31.47
514366605460721708,1481841909,1,48.77
514478324726152361,1480456502,1,16.78
514517908760071241,1485384182,1,80.95
5146868229604959703,1480016914,1,68.99
5148203255288090886,1485296196,1,19.97
5149388872089992993,1486567782,1,48.18
5149788969578895545,1482890673,1,202.97
5149788969578895545,1488137668,1,147.13
5151881094154298201,1481681322,1,33.98
515195001502319520,1480385724,1,117.47
5159223899895327618,1487814654,1,22.99
516734366347147622,1478384303,1,70.98
5168711164353008425,1478719637,1,20.99
5172416976475241536,1481583424,1,44.17
5174823732437422013,1481770246,1,33.38
5175327826829754798,1479079036,1,56.72
5175920907996496542,1480126717,1,144.7
5179586107192059934,1484342612,1,565.25
5179734692818299400,1478564825,1,22.97
5179914644892736407,1482421450,1,38.98
5181406124249294849,1485623355,1,35.98
5186081045797872289,1482097641,1,26.98
5186802869072248264,1478272441,1,199.58
5188382236273817030,1480529638,1,208.0
5188970266238725427,1479514258,1,18.99
5189398404527635970,1481071062,1,27.19
5189398404527635970,1487285487,1,29.18
5192466598452489380,1484627305,1,113.97
5194385472773193231,1478540248,1,78.76
5205284531932761825,1482023516,1,32.09
5206644155829437888,1485823342,1,59.99
5216258683347805755,1484797317,1,37.97
5216295436197840308,1481999868,1,47.98
5216295436197840308,1482168775,1,46.98
5217184662856598595,1482022439,1,116.17
5222227778576702992,1480812435,1,35.98
522359013237328012,1479391003,1,96.98
522359013237328012,1483450985,1,95.98
5229878976511252968,1480221592,1,78.55
5230800631136876455,1484710181,1,49.95
5231905669936168317,1479881463,1,63.57
5233741676972718010,1479225028,1,157.22
5236254855277222606,1479789304,1,40.16
5237766343939358794,1480879976,1,28.98
5238123324211686136,1478225835,1,19.99
5238919505234478700,1487911487,1,51.54
5241647858965846935,1479068994,1,13.99
5245309370233486788,1481833818,1,63.99
5246355792709327877,1482171343,1,86.95
5246872524436020591,1479770838,1,70.95
5248175492675011686,1488288694,1,110.3
5249500616304412243,1481251623,1,82.9
5250995229512019408,1478879560,1,28.98
5253255590732315114,1479496462,1,32.41
5253470416041507964,1483624657,1,543.8
5257301734697264503,1481249107,1,90.34
5257317776210702713,1478668130,1,24.98
5261961522397535940,1480445274,1,46.79
5263059809967138936,1487693438,1,166.68
5264845021855252769,1487108465,1,40.59
5264936572592547766,1479965062,1,27.99
5267602855246889214,1482523065,1,48.99
5268978296636589518,1479521518,1,73.77
5271119113889748142,1481648082,1,22.59
527903113421923907,1485891169,1,165.68
528231576022767993,1481845871,1,44.77
528231576022767993,1486904563,1,42.56
5284289732058785015,1478492025,1,115.13
52868681653220057,1487247308,1,48.97
5287002371302046755,1480442519,1,33.99
528933380496819911,1483466900,1,28.18
5291604673691887906,1480657743,1,26.99
5302571039827656728,1484065856,1,87.19
5302602900050864654,1479365036,1,43.38
5302602900050864654,1481778335,1,27.19
5308952469141468647,1479775261,1,6.98
5309710556175093157,1484836978,1,80.96
5312255155344085331,1480389253,1,213.7
5313510578745248325,1481647424,1,22.99
531400332110604167,1481747578,1,63.99
531496906783225698,1487026637,1,27.38
5315316047616808913,1481070374,1,25.99
5319251700362675371,1478490476,1,45.98
532016816923357737,1480291520,1,28.98
5322647281273394500,1481830138,1,46.36
5324726013788395323,1487379093,1,42.98
5326771367506211222,1481406127,1,130.45
5331056297862855879,1479569232,1,107.98
5341271361784611942,1487720606,1,1364.51
5341271361784611942,1487785668,1,1455.23
5341271361784611942,1487812528,1,118.92
5343854079752182770,1485806049,1,331.92
5345276565851241365,1481400642,1,87.19
5349155616428631188,1487273493,1,1268.4
5356435119809410470,1478184191,1,25.49
5358177725781959243,1480706314,2,149.38
5358347730935302771,1480745318,1,61.97
5359483083240024322,1481050008,1,32.97
5359997497493583219,1480967177,1,22.59
5363423256210822275,1487603071,1,21.99
5366601655480145417,1478543563,1,240.7
5368975563333608262,1485868344,1,27.97
5369119597016381899,1482178321,1,41.99
5370842366618648178,1481315706,1,59.36
537940071228449977,1482219816,1,123.94
5385185229855474745,1478302963,1,41.99
53866968780969645,1481914028,1,24.99
5389570211397748919,1481341082,1,30.96
5389664508142113724,1479760573,1,18.59
539032312488458869,1486359161,1,43.38
5399436309961622385,1480365245,1,47.97
5409849086815632052,1480441741,1,55.97
5409849086815632052,1481566435,1,20.99
5409985606814283467,1480627176,1,34.5
5410884318948869106,1478894040,1,18.99
5414778440969335716,1483574146,1,113.98
5414778440969335716,1484592272,1,68.99
541723931810773095,1481463210,1,31.39
5421072236704434146,1478822636,1,71.98
5426533618446479401,1484957767,1,37.18
5427815451754504736,1478562519,1,24.38
5427859943259762848,1479836741,1,26.77
5429486512675747179,1481069525,1,171.56
5429715224330423936,1480537409,1,48.77
5430879576678891336,1479318612,1,193.72
5431240026017459443,1481134524,1,66.9
543272304721995322,1481589113,1,10.98
543654610852010937,1481000816,1,53.77
5441087838163342931,1481047297,1,57.74
5449143729652556849,1483167633,1,25.59
5450212768993016861,1483752676,1,98.57
5450370391820188732,1487054898,1,28.98
5450844266039297896,1479234814,1,58.37
545302570079415113,1484271231,1,89.99
5454295090102918326,1480190030,1,23.99
5456592734532030332,1485834058,1,23.98
5465363328893733529,1487118943,1,38.59
5467849241888825970,1484085798,1,71.97
5477663559280891818,1482435133,1,15.18
5477992954801999098,1480379044,1,56.99
5477995204043660887,1486901805,1,32.39
5479337178249732915,1485750835,1,26.99
5480097913363459675,1478814530,1,281.75
5480128586099490735,1485922833,1,63.99
5480664730921696819,1486754061,1,628.0
5482268323591147486,1487085690,1,29.98
5483011806347502134,1484857128,1,31.38
5486423312788260329,1478101640,1,154.89
5487175269492729703,1481374553,1,40.9
5488842804207914661,1478835988,1,33.19
5492367789301420845,1478195844,1,67.99
5494046638667244775,1479229883,2,259.62
5505580572887892960,1481420036,1,221.94
5506432627540376379,1483764172,1,31.9
5507236446971002525,1478105223,1,44.77
5510313651975953337,1478566692,1,158.96
5510335064677870473,1482097177,1,51.96
5513418547926815153,1486348768,1,63.97
5517310575892278995,1478633975,1,663.6
5519565952610799337,1481726430,1,85.39
5520761942554213462,1481395998,1,205.59
5520761942554213462,1482161690,1,207.59
5530375638871034769,1483708557,1,143.98
5531467304590272597,1479314878,1,76.37
5531566199556647886,1481699553,2,289.75
5535005184327242090,1481634145,1,42.97
553904149065456549,1484309224,1,171.97
5540414739780174811,1479785848,1,202.51
5540414739780174811,1479859980,1,198.51
5541311886379272019,1484254964,1,228.85
5541640831411954613,1479415892,1,37.18
5541886923093040975,1482137111,1,9.4
5543720275163396146,1487126965,1,161.4
5543720275163396146,1487279645,1,13.9
5544703101015232605,1481828777,1,293.07
5546357899055367102,1481575982,1,267.78
5546743631344765720,1486535745,1,46.98
554728164623826608,1484102578,1,24.99
5549135228417306285,1486755607,1,38.94
555059843722195488,1480535222,1,18.99
55571790399340202,1479147517,1,76.44
5557717188766173327,1485937316,1,26.99
5561134301954215785,1484696889,1,22.99
5563123334052007578,1481122035,1,24.99
5565360856362837740,1481050083,1,22.59
5571134167525612078,1481083133,1,138.0
5573862232372120211,1481321041,1,23.73
5575936581064854068,1481764999,1,35.48
5576035049116841174,1480890251,1,67.96
5579426587709014317,1480964313,1,27.99
5581127856210744307,1488224713,1,57.96
5581714403663520162,1486432892,1,58.97
5590743844926892757,1481164511,1,286.81
5590743844926892757,1482162240,1,2545.48
5590743844926892757,1484186324,1,231.93
5590743844926892757,1485799306,1,263.88
5590886832095311283,1486496695,1,87.96
5592426380056165387,1484602901,1,25.18
5599295096941402799,1479436012,1,43.18
5599295096941402799,1480087725,1,63.78
5604492161936602744,1481317525,1,172.73
5608024897662602499,1478614164,1,206.9
5609394618521393122,1485798388,1,76.8
5609577776870095596,1485914727,1,77.98
5612267454123483298,1487464475,1,24.17
5614442776922836498,1479604976,1,129.94
5614576136244185629,1478281811,1,27.38
5615160633552523867,1480523528,1,35.39
5617359298212558495,1482017793,1,55.17
5617770153245303309,1479910891,2,2657.0
5618988196982024867,1486597885,1,30.58
5620325243593329832,1481081528,1,54.37
5621966103011693855,1487514219,1,67.96
5623116547642226257,1487364940,1,38.39
562325699784469979,1480522186,1,64.1
5623565277433732918,1486754458,1,8.99
5623565664347898852,1479317194,1,45.57
5626321780782440576,1480470878,1,28.98
5626842040347507699,1481342995,1,44.18
5627918840858473196,1481485052,1,105.98
564132620307271174,1480211400,1,47.97
5642185407180731609,1486652356,1,83.96
5642313646372078492,1480550447,1,24.99
5643846137033139935,1479955667,1,20.59
565056780083615308,1485347524,1,18.99
566055411938639598,1485974761,1,613.92
56623046680377668,1480371567,1,21.99
566269193391274218,1481505731,1,34.37
5668178612875177836,1480609546,1,89.74
5675405939347398013,1480997057,1,67.46
5676082759933855765,1480398446,1,111.95
5677740195938501149,1480975357,1,65.99
5684662466118174042,1487107691,1,54.58
5686997736111090309,1487370281,1,40.59
5687667730920600613,1486690942,1,14.99
5687848862260392694,1481605705,1,36.21
5688849744235446525,1481646438,1,112.94
569356915734606916,1480479824,2,550.0
5701006754406166040,1483351395,1,42.98
5701217119203777445,1482252306,1,16.98
5701386629196414952,1480101584,1,124.38
5703962423814396269,1481144283,1,46.49
5704821890864354463,1481311058,1,62.99
5712068909667694564,1481036326,1,93.88
5712957387241378835,1487801806,1,25.99
5715888696810396175,1480557934,1,21.19
5716546627685384562,1485720807,1,88.99
5716994513150474293,1481684687,1,15.99
5719637398048239955,1486405337,1,97.58
5726599650920385444,1486398057,1,26.98
5739969347457225877,1486410371,1,109.65
574149303737191374,1480395341,1,83.38
5742668181891576634,1480434809,1,131.93
5743796585353969433,1482508773,1,31.39
574546672447624856,1486492036,1,102.99
5745951615657904968,1480608335,1,36.98
5747990905511584859,1481314102,1,84.14
5749321926429914801,1481689789,2,110.75
575143870190264156,1482608236,1,107.0
575603546892390824,1487301728,1,61.99
5766280637423737637,1484250107,1,19.99
5767255881668877462,1478533513,1,81.97
5767255881668877462,1482075542,1,125.98
5767625286070900828,1482476251,1,32.57
5768596721940711560,1479397642,1,46.79
577572983337426313,1479515572,1,287.82
577700480509527611,1487540732,1,39.95
5779647444057786360,1485373505,1,51.37
5783843869687303136,1481939033,1,36.98
5787719394143012193,1487203373,1,38.58
5789628268074280391,1482525013,1,51.79
5792950527523164099,1479432466,1,151.98
5793274854456231464,1482192429,1,159.7
5793274854456231464,1482196315,1,40.17
5793548802534178170,1479165686,1,68.99
5810160543155445886,1478626315,1,232.6
5810770256591004737,1483047881,1,198.87
5810770256591004737,1486057956,1,209.89
5810770256591004737,1487035764,1,262.77
5811515226534313470,1484406696,1,98.97
5814980334876441459,1480392461,1,21.99
5816018559064540800,1486075473,1,180.88
5817093760700950261,1480401087,1,67.95
5818907015155531907,1485363477,1,85.8
5818907015155531907,1485398248,1,102.8
5821918724383894548,1481841502,1,32.99
5822507933950727882,1481582251,1,20.99
5824723295057782001,1487813053,1,32.99
5824752657064007400,1479427699,1,32.99
5825968802963452704,1487894203,1,24.99
5826737021779185298,1486761497,1,26.99
5828638042083405599,1486163196,1,69.95
5835418306887672621,1487261706,1,27.49
